Year,State Code,Producer Type,Fuel Source,Generators,Facilities,Nameplate Capacity (Megawatts),Summer Capacity (Megawatts)
2016,NM,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,28.0,27.0,367.5,367.4
2016,NM,"Electric Generators, Independent Power Producers",Wind,18.0,15.0,1110.8,1110.8
2016,NM,Industrial Power,All Sources,22.0,4.0,107.8,102.1
2016,NM,Industrial Power,Natural Gas,4.0,2.0,60.0,56.2
2016,NM,Industrial Power,Petroleum,18.0,2.0,47.8,45.9
2016,NM,Total Electric Power Industry,All Sources,166.0,94.0,9259.8,8504.6
2016,NM,Total Electric Power Industry,Coal,7.0,3.0,3741.2,3471.0
2016,NM,Total Electric Power Industry,Geothermal,4.0,1.0,4.0,1.6
2016,NM,Total Electric Power Industry,Hydroelectric,10.0,5.0,81.7,82.9
2016,NM,Total Electric Power Industry,Natural Gas,54.0,22.0,3763.4,3290.4
2016,NM,Total Electric Power Industry,Other,3.0,2.0,2.6,2.6
2016,NM,Total Electric Power Industry,Other Biomass,3.0,2.0,5.6,5.6
2016,NM,Total Electric Power Industry,Petroleum,20.0,4.0,76.8,66.9
2016,NM,Total Electric Power Industry,Solar Thermal and Photovoltaic,46.0,43.0,472.2,471.3
2016,NM,Total Electric Power Industry,Wind,19.0,16.0,1112.3,1112.3
2016,NV,"Combined Heat and Power, Electric Power",All Sources,11.0,3.0,318.3,279.6
2016,NV,"Combined Heat and Power, Electric Power",Natural Gas,11.0,3.0,318.3,279.6
2016,NV,Commercial Power,All Sources,7.0,4.0,43.5,42.9
2016,NV,Commercial Power,Natural Gas,2.0,1.0,8.6,8.0
2016,NV,Commercial Power,Solar Thermal and Photovoltaic,5.0,3.0,34.9,34.9
2016,NV,"Electric Generators, Electric Utilities",All Sources,81.0,18.0,9854.4,8497.9
2016,NV,"Electric Generators, Electric Utilities",Coal,3.0,2.0,861.8,779.0
2016,NV,"Electric Generators, Electric Utilities",Hydroelectric,9.0,1.0,1039.4,1039.4
2016,NV,"Electric Generators, Electric Utilities",Natural Gas,63.0,11.0,7919.7,6647.0
2016,NV,"Electric Generators, Electric Utilities",Other,1.0,1.0,7.5,6.5
2016,NV,"Electric Generators, Electric Utilities",Petroleum,3.0,1.0,6.0,6.0
2016,NV,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,2.0,2.0,20.0,20.0
2016,NV,"Electric Generators, Independent Power Producers",All Sources,141.0,54.0,3222.4,2872.5
2016,NV,"Electric Generators, Independent Power Producers",Coal,1.0,1.0,242.0,218.4
2016,NV,"Electric Generators, Independent Power Producers",Geothermal,71.0,24.0,703.5,459.7
2016,NV,"Electric Generators, Independent Power Producers",Hydroelectric,8.0,5.0,12.8,12.0
2016,NV,"Electric Generators, Independent Power Producers",Natural Gas,4.0,1.0,252.0,200.0
2016,NV,"Electric Generators, Independent Power Producers",Other Biomass,4.0,2.0,15.2,9.8
2016,NV,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,52.0,21.0,1846.9,1822.6
2016,NV,"Electric Generators, Independent Power Producers",Wind,1.0,1.0,150.0,150.0
2016,NV,Industrial Power,All Sources,15.0,1.0,118.6,111.6
2016,NV,Industrial Power,Natural Gas,14.0,1.0,117.6,110.6
2016,NV,Industrial Power,Solar Thermal and Photovoltaic,1.0,1.0,1.0,1.0
2016,NV,Total Electric Power Industry,All Sources,255.0,80.0,13557.2,11804.5
2016,NV,Total Electric Power Industry,Coal,4.0,3.0,1103.8,997.4
2016,NV,Total Electric Power Industry,Geothermal,71.0,24.0,703.5,459.7
2016,NV,Total Electric Power Industry,Hydroelectric,17.0,6.0,1052.2,1051.4
2016,NV,Total Electric Power Industry,Natural Gas,94.0,17.0,8616.2,7245.2
2016,NV,Total Electric Power Industry,Other,1.0,1.0,7.5,6.5
2016,NV,Total Electric Power Industry,Other Biomass,4.0,2.0,15.2,9.8
2016,NV,Total Electric Power Industry,Petroleum,3.0,1.0,6.0,6.0
2016,NV,Total Electric Power Industry,Solar Thermal and Photovoltaic,60.0,27.0,1902.8,1878.5
2016,NV,Total Electric Power Industry,Wind,1.0,1.0,150.0,150.0
2016,NY,"Combined Heat and Power, Electric Power",All Sources,48.0,20.0,3674.4,3175.1
2016,NY,"Combined Heat and Power, Electric Power",Natural Gas,45.0,18.0,3603.3,3120.1
2016,NY,"Combined Heat and Power, Electric Power",Other Biomass,2.0,1.0,50.0,36.0
2016,NY,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1.0,1.0,21.1,19.0
2016,NY,Commercial Power,All Sources,138.0,35.0,363.6,326.8
2016,NY,Commercial Power,Hydroelectric,2.0,1.0,1.9,1.6
2016,NY,Commercial Power,Natural Gas,54.0,21.0,193.1,174.5
2016,NY,Commercial Power,Other Biomass,7.0,6.0,83.2,67.2
2016,NY,Commercial Power,Petroleum,73.0,17.0,82.2,80.3
2016,NY,Commercial Power,Solar Thermal and Photovoltaic,2.0,2.0,3.2,3.2
2016,NY,"Electric Generators, Electric Utilities",All Sources,199.0,61.0,11077.2,10991.8
2016,NY,"Electric Generators, Electric Utilities",Hydroelectric,81.0,24.0,3579.2,3695.5
2016,NY,"Electric Generators, Electric Utilities",Natural Gas,56.0,20.0,4962.3,4671.9
2016,NY,"Electric Generators, Electric Utilities",Petroleum,46.0,20.0,1295.7,1218.3
2016,NY,"Electric Generators, Electric Utilities",Pumped Storage,16.0,2.0,1240.0,1406.1
2016,NY,"Electric Generators, Independent Power Producers",All Sources,655.0,260.0,27873.5,25375.4
2016,NY,"Electric Generators, Independent Power Producers",Coal,8.0,4.0,1716.8,1615.3
2016,NY,"Electric Generators, Independent Power Producers",Hydroelectric,301.0,132.0,1082.3,1008.2
2016,NY,"Electric Generators, Independent Power Producers",Natural Gas,136.0,31.0,14565.3,12857.8
2016,NY,"Electric Generators, Independent Power Producers",Nuclear,6.0,5.0,5708.1,5399.4
2016,NY,"Electric Generators, Independent Power Producers",Other,1.0,1.0,20.0,20.0
2016,NY,"Electric Generators, Independent Power Producers",Other Biomass,104.0,25.0,300.8,278.9
2016,NY,"Electric Generators, Independent Power Producers",Petroleum,35.0,11.0,2492.2,2212.5
2016,NY,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,37.0,35.0,107.1,107.0
2016,NY,"Electric Generators, Independent Power Producers",Wind,26.0,22.0,1825.4,1821.3
2016,NY,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,1.0,1.0,55.5,55.0
2016,NY,Industrial Power,All Sources,36.0,11.0,266.7,255.0
2016,NY,Industrial Power,Coal,7.0,1.0,132.9,132.1
2016,NY,Industrial Power,Hydroelectric,12.0,4.0,14.3,13.5
2016,NY,Industrial Power,Natural Gas,7.0,3.0,33.0,30.0
2016,NY,Industrial Power,Petroleum,6.0,1.0,12.0,12.0
2016,NY,Industrial Power,Wind,2.0,1.0,3.4,3.4
2016,NY,Industrial Power,Wood and Wood Derived Fuels,2.0,2.0,71.1,64.0
2016,NY,Total Electric Power Industry,All Sources,1076.0,387.0,43255.4,40124.1
2016,NY,Total Electric Power Industry,Coal,15.0,5.0,1849.7,1747.4
2016,NY,Total Electric Power Industry,Hydroelectric,396.0,161.0,4677.7,4718.8
2016,NY,Total Electric Power Industry,Natural Gas,298.0,93.0,23357.0,20854.3
2016,NY,Total Electric Power Industry,Nuclear,6.0,5.0,5708.1,5399.4
2016,NY,Total Electric Power Industry,Other,1.0,1.0,20.0,20.0
2016,NY,Total Electric Power Industry,Other Biomass,113.0,32.0,434.0,382.1
2016,NY,Total Electric Power Industry,Petroleum,160.0,49.0,3882.1,3523.1
2016,NY,Total Electric Power Industry,Pumped Storage,16.0,2.0,1240.0,1406.1
2016,NY,Total Electric Power Industry,Solar Thermal and Photovoltaic,39.0,37.0,110.3,110.2
2016,NY,Total Electric Power Industry,Wind,28.0,23.0,1828.8,1824.7
2016,NY,Total Electric Power Industry,Wood and Wood Derived Fuels,4.0,4.0,147.7,138.0
2016,OH,"Combined Heat and Power, Electric Power",All Sources,11.0,4.0,167.3,130.6
2016,OH,"Combined Heat and Power, Electric Power",Natural Gas,7.0,1.0,26.1,23.4
2016,OH,"Combined Heat and Power, Electric Power",Other Gases,2.0,2.0,134.0,100.0
2016,OH,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,2.0,1.0,7.2,7.2
2016,OH,Commercial Power,All Sources,18.0,8.0,76.5,73.9
2016,OH,Commercial Power,Natural Gas,8.0,4.0,61.8,59.5
2016,OH,Commercial Power,Other Biomass,3.0,1.0,1.8,1.8
2016,OH,Commercial Power,Petroleum,3.0,2.0,5.4,5.1
2016,OH,Commercial Power,Solar Thermal and Photovoltaic,1.0,1.0,2.0,2.0
2016,OH,Commercial Power,Wind,1.0,1.0,1.5,1.5
2016,OH,Commercial Power,Wood and Wood Derived Fuels,2.0,1.0,4.0,4.0
2016,OH,"Electric Generators, Electric Utilities",All Sources,225.0,73.0,9230.9,8120.0
2016,OH,"Electric Generators, Electric Utilities",Coal,21.0,6.0,4353.4,4019.5
2016,OH,"Electric Generators, Electric Utilities",Hydroelectric,13.0,4.0,81.2,81.9
2016,OH,"Electric Generators, Electric Utilities",Natural Gas,72.0,22.0,4445.6,3691.8
2016,OH,"Electric Generators, Electric Utilities",Other,3.0,2.0,6.0,6.0
2016,OH,"Electric Generators, Electric Utilities",Other Biomass,2.0,1.0,12.0,8.4
2016,OH,"Electric Generators, Electric Utilities",Petroleum,107.0,45.0,318.8,298.9
2016,OH,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,3.0,3.0,6.7,6.3
2016,OH,"Electric Generators, Electric Utilities",Wind,4.0,1.0,7.2,7.2
2016,OH,"Electric Generators, Independent Power Producers",All Sources,172.0,55.0,21889.9,20306.5
2016,OH,"Electric Generators, Independent Power Producers",Coal,19.0,7.0,11885.7,11142.0
2016,OH,"Electric Generators, Independent Power Producers",Hydroelectric,2.0,1.0,47.4,20.0
2016,OH,"Electric Generators, Independent Power Producers",Natural Gas,44.0,10.0,6506.7,5866.2
2016,OH,"Electric Generators, Independent Power Producers",Nuclear,2.0,2.0,2236.8,2134.0
2016,OH,"Electric Generators, Independent Power Producers",Other,5.0,5.0,47.0,47.0
2016,OH,"Electric Generators, Independent Power Producers",Other Biomass,64.0,10.0,82.0,81.6
2016,OH,"Electric Generators, Independent Power Producers",Petroleum,20.0,10.0,540.2,472.0
2016,OH,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,11.0,11.0,37.9,37.5
2016,OH,"Electric Generators, Independent Power Producers",Wind,5.0,5.0,506.2,506.2
2016,OH,Industrial Power,All Sources,36.0,18.0,242.6,193.7
2016,OH,Industrial Power,Coal,2.0,2.0,34.7,20.1
2016,OH,Industrial Power,Natural Gas,6.0,3.0,19.7,18.9
2016,OH,Industrial Power,Other Biomass,4.0,3.0,3.2,3.2
2016,OH,Industrial Power,Other Gases,8.0,2.0,88.5,87.1
2016,OH,Industrial Power,Petroleum,1.0,1.0,6.0,6.0
2016,OH,Industrial Power,Solar Thermal and Photovoltaic,1.0,1.0,2.2,1.7
2016,OH,Industrial Power,Wind,9.0,5.0,19.0,19.0
2016,OH,Industrial Power,Wood and Wood Derived Fuels,5.0,2.0,69.3,37.7
2016,OH,Total Electric Power Industry,All Sources,462.0,158.0,31607.2,28824.7
2016,OH,Total Electric Power Industry,Coal,42.0,15.0,16273.8,15181.6
2016,OH,Total Electric Power Industry,Hydroelectric,15.0,5.0,128.6,101.9
2016,OH,Total Electric Power Industry,Natural Gas,137.0,40.0,11059.9,9659.8
2016,OH,Total Electric Power Industry,Nuclear,2.0,2.0,2236.8,2134.0
2016,OH,Total Electric Power Industry,Other,8.0,7.0,53.0,53.0
2016,OH,Total Electric Power Industry,Other Biomass,73.0,15.0,99.0,95.0
2016,OH,Total Electric Power Industry,Other Gases,10.0,4.0,222.5,187.1
2016,OH,Total Electric Power Industry,Petroleum,131.0,58.0,870.4,782.0
2016,OH,Total Electric Power Industry,Solar Thermal and Photovoltaic,16.0,16.0,48.8,47.5
2016,OH,Total Electric Power Industry,Wind,19.0,12.0,533.9,533.9
2016,OH,Total Electric Power Industry,Wood and Wood Derived Fuels,9.0,4.0,80.5,48.9
2016,OK,"Combined Heat and Power, Electric Power",All Sources,4.0,2.0,472.4,431.4
2016,OK,"Combined Heat and Power, Electric Power",Coal,2.0,1.0,350.0,320.0
2016,OK,"Combined Heat and Power, Electric Power",Natural Gas,2.0,1.0,122.4,111.4
2016,OK,Commercial Power,All Sources,8.0,2.0,26.6,27.0
2016,OK,Commercial Power,Natural Gas,7.0,2.0,24.8,25.2
2016,OK,Commercial Power,Petroleum,1.0,1.0,1.8,1.8
2016,OK,"Electric Generators, Electric Utilities",All Sources,164.0,45.0,17903.1,16151.7
2016,OK,"Electric Generators, Electric Utilities",Coal,9.0,5.0,4907.0,4477.5
2016,OK,"Electric Generators, Electric Utilities",Hydroelectric,32.0,10.0,809.3,859.6
2016,OK,"Electric Generators, Electric Utilities",Natural Gas,86.0,22.0,11405.9,10040.8
2016,OK,"Electric Generators, Electric Utilities",Petroleum,27.0,11.0,71.0,65.1
2016,OK,"Electric Generators, Electric Utilities",Pumped Storage,6.0,1.0,259.2,258.0
2016,OK,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,1.0,1.0,2.5,2.5
2016,OK,"Electric Generators, Electric Utilities",Wind,3.0,3.0,448.2,448.2
2016,OK,"Electric Generators, Independent Power Producers",All Sources,65.0,45.0,9697.7,9246.5
2016,OK,"Electric Generators, Independent Power Producers",Natural Gas,18.0,3.0,3487.9,3047.8
2016,OK,"Electric Generators, Independent Power Producers",Other Biomass,2.0,1.0,3.2,2.8
2016,OK,"Electric Generators, Independent Power Producers",Wind,45.0,41.0,6206.6,6195.9
2016,OK,Industrial Power,All Sources,14.0,6.0,218.6,159.3
2016,OK,Industrial Power,Coal,3.0,1.0,114.0,68.3
2016,OK,Industrial Power,Natural Gas,6.0,2.0,12.3,10.1
2016,OK,Industrial Power,Other Biomass,1.0,1.0,16.8,15.6
2016,OK,Industrial Power,Petroleum,3.0,1.0,7.5,7.5
2016,OK,Industrial Power,Wood and Wood Derived Fuels,1.0,1.0,68.0,57.8
2016,OK,Total Electric Power Industry,All Sources,255.0,100.0,28318.4,26015.9
2016,OK,Total Electric Power Industry,Coal,14.0,7.0,5371.0,4865.8
2016,OK,Total Electric Power Industry,Hydroelectric,32.0,10.0,809.3,859.6
2016,OK,Total Electric Power Industry,Natural Gas,119.0,30.0,15053.3,13235.3
2016,OK,Total Electric Power Industry,Other Biomass,3.0,2.0,20.0,18.4
2016,OK,Total Electric Power Industry,Petroleum,31.0,13.0,80.3,74.4
2016,OK,Total Electric Power Industry,Pumped Storage,6.0,1.0,259.2,258.0
2016,OK,Total Electric Power Industry,Solar Thermal and Photovoltaic,1.0,1.0,2.5,2.5
2016,OK,Total Electric Power Industry,Wind,48.0,44.0,6654.8,6644.1
2016,OK,Total Electric Power Industry,Wood and Wood Derived Fuels,1.0,1.0,68.0,57.8
2016,OR,"Combined Heat and Power, Electric Power",All Sources,13.0,6.0,1144.1,975.7
2016,OR,"Combined Heat and Power, Electric Power",Natural Gas,7.0,2.0,1122.7,954.0
2016,OR,"Combined Heat and Power, Electric Power",Other Biomass,4.0,2.0,6.4,6.4
2016,OR,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,2.0,2.0,15.0,15.3
2016,OR,Commercial Power,All Sources,8.0,4.0,22.3,19.2
2016,OR,Commercial Power,Natural Gas,4.0,2.0,17.5,14.7
2016,OR,Commercial Power,Other Biomass,4.0,2.0,4.8,4.5
2016,OR,"Electric Generators, Electric Utilities",All Sources,214.0,64.0,11969.1,11556.9
2016,OR,"Electric Generators, Electric Utilities",Coal,1.0,1.0,642.2,585.0
2016,OR,"Electric Generators, Electric Utilities",Geothermal,1.0,1.0,3.7,1.8
2016,OR,"Electric Generators, Electric Utilities",Hydroelectric,166.0,47.0,8371.0,8352.2
2016,OR,"Electric Generators, Electric Utilities",Natural Gas,29.0,7.0,2383.5,2049.4
2016,OR,"Electric Generators, Electric Utilities",Other,1.0,1.0,5.0,5.0
2016,OR,"Electric Generators, Electric Utilities",Other Biomass,10.0,3.0,9.8,9.6
2016,OR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,2.0,2.0,3.7,3.7
2016,OR,"Electric Generators, Electric Utilities",Wind,4.0,2.0,550.2,550.2
2016,OR,"Electric Generators, Independent Power Producers",All Sources,118.0,77.0,3704.3,3581.9
2016,OR,"Electric Generators, Independent Power Producers",Geothermal,3.0,1.0,33.0,17.7
2016,OR,"Electric Generators, Independent Power Producers",Hydroelectric,30.0,18.0,80.0,71.0
2016,OR,"Electric Generators, Independent Power Producers",Natural Gas,7.0,2.0,807.0,715.0
2016,OR,"Electric Generators, Independent Power Producers",Other Biomass,23.0,5.0,37.1,35.5
2016,OR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,17.0,17.0,96.2,96.2
2016,OR,"Electric Generators, Independent Power Producers",Wind,35.0,33.0,2611.0,2610.0
2016,OR,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,3.0,1.0,40.0,36.5
2016,OR,Industrial Power,All Sources,17.0,7.0,239.1,200.6
2016,OR,Industrial Power,Wood and Wood Derived Fuels,17.0,7.0,239.1,200.6
2016,OR,Total Electric Power Industry,All Sources,370.0,158.0,17078.9,16334.3
2016,OR,Total Electric Power Industry,Coal,1.0,1.0,642.2,585.0
2016,OR,Total Electric Power Industry,Geothermal,4.0,2.0,36.7,19.5
2016,OR,Total Electric Power Industry,Hydroelectric,196.0,65.0,8451.0,8423.2
2016,OR,Total Electric Power Industry,Natural Gas,47.0,13.0,4330.7,3733.1
2016,OR,Total Electric Power Industry,Other,1.0,1.0,5.0,5.0
2016,OR,Total Electric Power Industry,Other Biomass,41.0,12.0,58.1,56.0
2016,OR,Total Electric Power Industry,Solar Thermal and Photovoltaic,19.0,19.0,99.9,99.9
2016,OR,Total Electric Power Industry,Wind,39.0,35.0,3161.2,3160.2
2016,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,22.0,10.0,294.1,252.4
2016,PA,"Combined Heat and Power, Electric Power",All Sources,22.0,16.0,1770.3,1611.6
2016,PA,"Combined Heat and Power, Electric Power",Coal,8.0,8.0,631.6,553.5
2016,PA,"Combined Heat and Power, Electric Power",Natural Gas,10.0,5.0,1093.4,1017.9
2016,PA,"Combined Heat and Power, Electric Power",Other Biomass,3.0,2.0,27.3,24.0
2016,PA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,1.0,1.0,18.0,16.2
2016,PA,Commercial Power,All Sources,34.0,13.0,108.4,99.7
2016,PA,Commercial Power,Natural Gas,18.0,5.0,54.8,52.4
2016,PA,Commercial Power,Other Biomass,10.0,4.0,46.7,40.4
2016,PA,Commercial Power,Petroleum,2.0,1.0,1.1,1.1
2016,PA,Commercial Power,Solar Thermal and Photovoltaic,4.0,3.0,5.8,5.8
2016,PA,"Electric Generators, Electric Utilities",All Sources,9.0,3.0,52.9,38.7
2016,PA,"Electric Generators, Electric Utilities",Hydroelectric,2.0,1.0,21.7,8.4
2016,PA,"Electric Generators, Electric Utilities",Natural Gas,7.0,2.0,31.2,30.3
2016,PA,"Electric Generators, Independent Power Producers",All Sources,469.0,164.0,45678.2,41764.9
2016,PA,"Electric Generators, Independent Power Producers",Coal,22.0,12.0,13453.0,12118.0
2016,PA,"Electric Generators, Independent Power Producers",Hydroelectric,60.0,16.0,897.8,891.2
2016,PA,"Electric Generators, Independent Power Producers",Natural Gas,105.0,31.0,15337.6,13940.3
2016,PA,"Electric Generators, Independent Power Producers",Nuclear,9.0,5.0,10485.2,9797.0
2016,PA,"Electric Generators, Independent Power Producers",Other,4.0,4.0,50.4,50.4
2016,PA,"Electric Generators, Independent Power Producers",Other Biomass,127.0,28.0,424.6,383.1
2016,PA,"Electric Generators, Independent Power Producers",Petroleum,87.0,33.0,2072.7,1590.8
2016,PA,"Electric Generators, Independent Power Producers",Pumped Storage,11.0,2.0,1541.0,1583.0
2016,PA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,19.0,17.0,42.5,39.3
2016,PA,"Electric Generators, Independent Power Producers",Wind,25.0,25.0,1373.4,1371.8
2016,PA,Industrial Power,All Sources,45.0,17.0,616.1,542.1
2016,PA,Industrial Power,Coal,5.0,1.0,70.4,57.8
2016,PA,Industrial Power,Natural Gas,12.0,3.0,200.2,176.4
2016,PA,Industrial Power,Other Biomass,2.0,1.0,11.2,9.2
2016,PA,Industrial Power,Other Gases,9.0,4.0,116.0,101.8
2016,PA,Industrial Power,Petroleum,11.0,4.0,86.3,86.0
2016,PA,Industrial Power,Solar Thermal and Photovoltaic,3.0,3.0,5.9,5.7
2016,PA,Industrial Power,Wood and Wood Derived Fuels,3.0,3.0,126.1,105.2
2016,PA,Total Electric Power Industry,All Sources,579.0,213.0,48225.9,44057.0
2016,PA,Total Electric Power Industry,Coal,35.0,21.0,14155.0,12729.3
2016,PA,Total Electric Power Industry,Hydroelectric,62.0,17.0,919.5,899.6
2016,PA,Total Electric Power Industry,Natural Gas,152.0,46.0,16717.2,15217.3
2016,PA,Total Electric Power Industry,Nuclear,9.0,5.0,10485.2,9797.0
2016,PA,Total Electric Power Industry,Other,4.0,4.0,50.4,50.4
2016,PA,Total Electric Power Industry,Other Biomass,142.0,35.0,509.8,456.7
2016,PA,Total Electric Power Industry,Other Gases,9.0,4.0,116.0,101.8
2016,PA,Total Electric Power Industry,Petroleum,100.0,38.0,2160.1,1677.9
2016,PA,Total Electric Power Industry,Pumped Storage,11.0,2.0,1541.0,1583.0
2016,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,26.0,23.0,54.2,50.8
2016,PA,Total Electric Power Industry,Wind,25.0,25.0,1373.4,1371.8
2016,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,4.0,4.0,144.1,121.4
2016,RI,Commercial Power,All Sources,10.0,3.0,26.9,26.5
2016,RI,Commercial Power,Natural Gas,5.0,2.0,12.4,12.4
2016,RI,Commercial Power,Petroleum,4.0,1.0,10.0,9.6
2016,RI,Commercial Power,Wind,1.0,1.0,4.5,4.5
2016,RI,"Electric Generators, Electric Utilities",All Sources,4.0,1.0,6.4,6.4
2016,RI,"Electric Generators, Electric Utilities",Petroleum,4.0,1.0,6.4,6.4
2016,RI,"Electric Generators, Independent Power Producers",All Sources,51.0,24.0,2060.6,1872.8
2016,RI,"Electric Generators, Independent Power Producers",Hydroelectric,5.0,2.0,2.8,2.7
