Year,State,Sector,Price,Customers,Sales,Revenue,Use_per_Customer,Total_Summer_Capacity,IPP_Capacity,Utility_Capacity,Renewable_Capacity,IPP_Share,Renewable_Share,Fossil_Capacity,Fossil_Share
2014,SC,Commercial,10.28,349432,21655593,2225574,61.973697314498956,91296.0,1831.3999999999999,41672.0,791.0,0.04012004907115317,0.008664125481948826,23544.6,0.25789300736067294
2014,SC,Industrial,6.29,4566,29248186,1839963,6405.647393780114,91296.0,1831.3999999999999,41672.0,791.0,0.04012004907115317,0.008664125481948826,23544.6,0.25789300736067294
2014,SC,Residential,12.45,2157091,30715986,3824288,14.239541122743546,91296.0,1831.3999999999999,41672.0,791.0,0.04012004907115317,0.008664125481948826,23544.6,0.25789300736067294
2014,SC,Transportation,0.0,0,0,0,,91296.0,1831.3999999999999,41672.0,791.0,0.04012004907115317,0.008664125481948826,23544.6,0.25789300736067294
2014,SD,Commercial,8.89,69703,4572324,406420,65.59723397845143,15793.2,993.8,6899.4,1320.0,0.12585163234809918,0.083580275055087,3380.6,0.21405414988729324
2014,SD,Industrial,6.99,3801,2955034,206414,777.435937911076,15793.2,993.8,6899.4,1320.0,0.12585163234809918,0.083580275055087,3380.6,0.21405414988729324
2014,SD,Residential,10.47,384749,4827368,505345,12.546798042360084,15793.2,993.8,6899.4,1320.0,0.12585163234809918,0.083580275055087,3380.6,0.21405414988729324
2014,SD,Transportation,0.0,0,0,0,,15793.2,993.8,6899.4,1320.0,0.12585163234809918,0.083580275055087,3380.6,0.21405414988729324
2014,TN,Commercial,10.38,471794,33497350,3476761,70.99994913034078,83992.0,179.8,40980.4,512.6,0.004281360129536146,0.006102962186874941,26188.800000000003,0.3118011239165635
2014,TN,Industrial,6.4,1271,24182470,1548714,19026.33359559402,83992.0,179.8,40980.4,512.6,0.004281360129536146,0.006102962186874941,26188.800000000003,0.3118011239165635
2014,TN,Residential,10.32,2756932,42538248,4392023,15.429560105218409,83992.0,179.8,40980.4,512.6,0.004281360129536146,0.006102962186874941,26188.800000000003,0.3118011239165635
2014,TN,Transportation,8.57,1,1162,100,1162.0,83992.0,179.8,40980.4,512.6,0.004281360129536146,0.006102962186874941,26188.800000000003,0.3118011239165635
2014,TX,Commercial,8.16,1432478,139432095,11379847,97.33629067950781,451654.0,136192.6,58226.399999999994,29093.2,0.6030837765191939,0.06441479539647607,184092.0,0.4075951945515815
2014,TX,Industrial,6.16,101641,109165495,6727425,1074.0301157997264,451654.0,136192.6,58226.399999999994,29093.2,0.6030837765191939,0.06441479539647607,184092.0,0.4075951945515815
2014,TX,Residential,11.86,10138874,140899744,16715817,13.896981459676883,451654.0,136192.6,58226.399999999994,29093.2,0.6030837765191939,0.06441479539647607,184092.0,0.4075951945515815
2014,TX,Transportation,5.17,3,172486,8909,57495.333333333336,451654.0,136192.6,58226.399999999994,29093.2,0.6030837765191939,0.06441479539647607,184092.0,0.4075951945515815
2014,US,Commercial,10.74,17853995,1352158263,145253154,75.73421315509498,4273688.8,775123.2,1233263.0,170874.40000000002,0.3627419946908628,0.039982883171090985,1544759.8,0.361458185724707
2014,US,Industrial,7.1,839212,997576138,70854754,1188.705759688851,4273688.8,775123.2,1233263.0,170874.40000000002,0.3627419946908628,0.039982883171090985,1544759.8,0.361458185724707
2014,US,Residential,12.52,128680416,1407208311,176178008,10.935683569751593,4273688.8,775123.2,1233263.0,170874.40000000002,0.3627419946908628,0.039982883171090985,1544759.8,0.361458185724707
2014,US,Transportation,10.45,79,7757555,810494,98196.89873417722,4273688.8,775123.2,1233263.0,170874.40000000002,0.3627419946908628,0.039982883171090985,1544759.8,0.361458185724707
2014,UT,Commercial,8.53,117921,11053251,943134,93.73437301244053,33301.2,1499.2,14592.6,797.4,0.09003879740069427,0.02394508306006991,15252.800000000001,0.45802553661729917
2014,UT,Industrial,6.08,9658,9965115,606015,1031.7990267136054,33301.2,1499.2,14592.6,797.4,0.09003879740069427,0.02394508306006991,15252.800000000001,0.45802553661729917
2014,UT,Residential,10.65,1000416,8963971,954231,8.960243538687905,33301.2,1499.2,14592.6,797.4,0.09003879740069427,0.02394508306006991,15252.800000000001,0.45802553661729917
2014,UT,Transportation,10.34,1,60682,6274,60682.0,33301.2,1499.2,14592.6,797.4,0.09003879740069427,0.02394508306006991,15252.800000000001,0.45802553661729917
2014,VA,Commercial,8.15,422931,47751655,3892715,112.90649065686837,105169.6,6142.2,44123.0,1156.2,0.11680561683224049,0.010993671174940286,35274.4,0.3354049078821256
2014,VA,Industrial,6.89,3653,17700993,1219659,4845.6044347111965,105169.6,6142.2,44123.0,1156.2,0.11680561683224049,0.010993671174940286,35274.4,0.3354049078821256
2014,VA,Residential,11.1,3303676,46443716,5155281,14.058193357944303,105169.6,6142.2,44123.0,1156.2,0.11680561683224049,0.010993671174940286,35274.4,0.3354049078821256
2014,VA,Transportation,8.24,1,202017,16642,202017.0,105169.6,6142.2,44123.0,1156.2,0.11680561683224049,0.010993671174940286,35274.4,0.3354049078821256
2014,VT,Commercial,14.56,52453,2030520,295698,38.711227193868794,2598.0,623.6,673.8,446.4,0.48006158583525793,0.171824480369515,199.0,0.07659738260200154
2014,VT,Industrial,10.23,224,1417994,145111,6330.330357142857,2598.0,623.6,673.8,446.4,0.48006158583525793,0.171824480369515,199.0,0.07659738260200154
2014,VT,Residential,17.47,310932,2121347,370673,6.822543192723811,2598.0,623.6,673.8,446.4,0.48006158583525793,0.171824480369515,199.0,0.07659738260200154
2014,VT,Transportation,0.0,0,0,0,,2598.0,623.6,673.8,446.4,0.48006158583525793,0.171824480369515,199.0,0.07659738260200154
2014,WA,Commercial,7.97,359219,29040310,2313564,80.8429119840543,123796.0,6247.6,54752.2,6791.8,0.10093379430676275,0.054862838863937446,9474.0,0.07652912856635109
2014,WA,Industrial,4.32,30308,28012775,1211294,924.2699947208657,123796.0,6247.6,54752.2,6791.8,0.10093379430676275,0.054862838863937446,9474.0,0.07652912856635109
2014,WA,Residential,8.67,2907705,35082958,3040586,12.06551489920745,123796.0,6247.6,54752.2,6791.8,0.10093379430676275,0.054862838863937446,9474.0,0.07652912856635109
2014,WA,Transportation,8.48,6,4734,401,789.0,123796.0,6247.6,54752.2,6791.8,0.10093379430676275,0.054862838863937446,9474.0,0.07652912856635109
2014,WI,Commercial,10.77,345907,23757494,2558476,68.68173815505324,68662.4,4043.2000000000003,28754.8,1318.4,0.11777042457007039,0.019201193083842105,29587.6,0.4309141538891737
2014,WI,Industrial,7.52,5465,23811549,1790586,4357.0995425434585,68662.4,4043.2000000000003,28754.8,1318.4,0.11777042457007039,0.019201193083842105,29587.6,0.4309141538891737
2014,WI,Residential,13.67,2631430,21925712,2996152,8.332242164906534,68662.4,4043.2000000000003,28754.8,1318.4,0.11777042457007039,0.019201193083842105,29587.6,0.4309141538891737
2014,WI,Transportation,0.0,0,0,0,,68662.4,4043.2000000000003,28754.8,1318.4,0.11777042457007039,0.019201193083842105,29587.6,0.4309141538891737
2014,WV,Commercial,7.99,140698,7876429,629468,55.981101366046424,65103.6,8012.2,23962.4,1166.6,0.24613692637580717,0.01791913196812465,30711.8,0.47173735400192923
2014,WV,Industrial,5.87,12146,12828949,753085,1056.2283056150172,65103.6,8012.2,23962.4,1166.6,0.24613692637580717,0.01791913196812465,30711.8,0.47173735400192923
2014,WV,Residential,9.34,862869,11990728,1119698,13.89634811309712,65103.6,8012.2,23962.4,1166.6,0.24613692637580717,0.01791913196812465,30711.8,0.47173735400192923
2014,WV,Transportation,0.0,0,0,0,,65103.6,8012.2,23962.4,1166.6,0.24613692637580717,0.01791913196812465,30711.8,0.47173735400192923
2014,WY,Commercial,8.88,58178,4000291,355296,68.75951390560006,33832.0,2089.6,14466.6,2814.6,0.12352802080870182,0.08319342634192481,13293.0,0.3929120359423031
2014,WY,Industrial,6.61,10323,10381471,686237,1005.6641480189867,33832.0,2089.6,14466.6,2814.6,0.12352802080870182,0.08319342634192481,13293.0,0.3929120359423031
2014,WY,Residential,10.5,265720,2752313,288879,10.357944452807466,33832.0,2089.6,14466.6,2814.6,0.12352802080870182,0.08319342634192481,13293.0,0.3929120359423031
2014,WY,Transportation,0.0,0,0,0,,33832.0,2089.6,14466.6,2814.6,0.12352802080870182,0.08319342634192481,13293.0,0.3929120359423031
2015,AK,Commercial,17.44,50642,2763491,481839,54.56915208720035,10356.4,39.8,4880.0,121.2,0.007686068518017844,0.011702908346529683,4106.8,0.3965470626858754
2015,AK,Industrial,14.53,1299,1351529,196314,1040.4380292532717,10356.4,39.8,4880.0,121.2,0.007686068518017844,0.011702908346529683,4106.8,0.3965470626858754
2015,AK,Residential,19.83,282282,2044184,405270,7.241637794829284,10356.4,39.8,4880.0,121.2,0.007686068518017844,0.011702908346529683,4106.8,0.3965470626858754
2015,AK,Transportation,0.0,0,0,0,,10356.4,39.8,4880.0,121.2,0.007686068518017844,0.011702908346529683,4106.8,0.3965470626858754
2015,AL,Commercial,10.83,362871,23437831,2538645,64.58998101253613,121626.0,14565.6,42982.6,1328.4,0.2395145774752109,0.010922006807754922,42597.399999999994,0.35023268051239037
2015,AL,Industrial,6.03,7254,33499182,2021316,4618.028949545079,121626.0,14565.6,42982.6,1328.4,0.2395145774752109,0.010922006807754922,42597.399999999994,0.35023268051239037
2015,AL,Residential,11.7,2182616,31908530,3731831,14.61939709046392,121626.0,14565.6,42982.6,1328.4,0.2395145774752109,0.010922006807754922,42597.399999999994,0.35023268051239037
2015,AL,Transportation,0.0,0,0,0,,121626.0,14565.6,42982.6,1328.4,0.2395145774752109,0.010922006807754922,42597.399999999994,0.35023268051239037
2015,AR,Commercial,8.32,187706,12153236,1011199,64.74612425814838,58826.8,5448.4,22933.8,612.6,0.18523530091726897,0.010413621002672251,22559.2,0.38348507822965044
2015,AR,Industrial,6.23,35868,16038092,998757,447.14207650273227,58826.8,5448.4,22933.8,612.6,0.18523530091726897,0.010413621002672251,22559.2,0.38348507822965044
2015,AR,Residential,9.82,1356658,18273389,1794303,13.469414546628553,58826.8,5448.4,22933.8,612.6,0.18523530091726897,0.010413621002672251,22559.2,0.38348507822965044
2015,AR,Transportation,11.21,2,437,49,218.5,58826.8,5448.4,22933.8,612.6,0.18523530091726897,0.010413621002672251,22559.2,0.38348507822965044
2015,AZ,Commercial,10.39,314756,29284431,3042894,93.0385155485519,112308.40000000001,13955.4,42026.4,3629.0,0.24851925590605867,0.032312810083662484,38764.8,0.345163852392163
2015,AZ,Industrial,6.26,7759,14891564,932651,1919.263307127207,112308.40000000001,13955.4,42026.4,3629.0,0.24851925590605867,0.032312810083662484,38764.8,0.345163852392163
2015,AZ,Residential,12.13,2689223,33167205,4023333,12.33337845169404,112308.40000000001,13955.4,42026.4,3629.0,0.24851925590605867,0.032312810083662484,38764.8,0.345163852392163
2015,AZ,Transportation,9.4,1,6216,584,6216.0,112308.40000000001,13955.4,42026.4,3629.0,0.24851925590605867,0.032312810083662484,38764.8,0.345163852392163
2015,CA,Commercial,15.73,1685688,118384093,18627081,70.22894687510382,299567.2,80746.8,55373.0,30885.4,0.5390897267791668,0.103100072371074,84550.59999999999,0.2822425152019313
2015,CA,Industrial,12.17,148069,52562210,6394328,354.98456800545694,299567.2,80746.8,55373.0,30885.4,0.5390897267791668,0.103100072371074,84550.59999999999,0.2822425152019313
2015,CA,Residential,16.99,13380684,89386373,15187827,6.680254387593339,299567.2,80746.8,55373.0,30885.4,0.5390897267791668,0.103100072371074,84550.59999999999,0.2822425152019313
2015,CA,Transportation,8.99,13,837761,75346,64443.153846153844,299567.2,80746.8,55373.0,30885.4,0.5390897267791668,0.103100072371074,84550.59999999999,0.2822425152019313
2015,CO,Commercial,9.88,365563,20408085,2016563,55.826451254640105,63170.0,10091.8,21190.8,6330.200000000001,0.3195124267848662,0.10020895994934305,22726.0,0.35975937945227165
2015,CO,Industrial,7.4,16229,15258761,1129021,940.2157249368414,63170.0,10091.8,21190.8,6330.200000000001,0.3195124267848662,0.10020895994934305,22726.0,0.35975937945227165
2015,CO,Residential,12.12,2225725,18384936,2227990,8.260201058082197,63170.0,10091.8,21190.8,6330.200000000001,0.3195124267848662,0.10020895994934305,22726.0,0.35975937945227165
2015,CO,Transportation,10.08,1,64264,6477,64264.0,63170.0,10091.8,21190.8,6330.200000000001,0.3195124267848662,0.10020895994934305,22726.0,0.35975937945227165
2015,CT,Commercial,15.97,152482,12958570,2069571,84.98426043729752,35136.8,16612.8,329.8,95.0,0.9456068850891372,0.0027037180392067576,12619.2,0.35914482821429383
2015,CT,Industrial,12.95,4458,3432002,444588,769.8524001794526,35136.8,16612.8,329.8,95.0,0.9456068850891372,0.0027037180392067576,12619.2,0.35914482821429383
2015,CT,Residential,20.94,1468958,12892862,2699306,8.776875853496152,35136.8,16612.8,329.8,95.0,0.9456068850891372,0.0027037180392067576,12619.2,0.35914482821429383
2015,CT,Transportation,13.18,3,192721,25399,64240.333333333336,35136.8,16612.8,329.8,95.0,0.9456068850891372,0.0027037180392067576,12619.2,0.35914482821429383
2015,DC,Commercial,12.01,25439,8221610,987107,323.18919768858837,84.0,0.0,0.0,0.0,0.0,0.0,18.0,0.21428571428571427
2015,DC,Industrial,8.78,1,238232,20928,238232.0,84.0,0.0,0.0,0.0,0.0,0.0,18.0,0.21428571428571427
2015,DC,Residential,12.99,247469,2497559,324309,10.092411574783105,84.0,0.0,0.0,0.0,0.0,0.0,18.0,0.21428571428571427
2015,DC,Transportation,9.0,1,333832,30043,333832.0,84.0,0.0,0.0,0.0,0.0,0.0,18.0,0.21428571428571427
2015,DE,Commercial,10.25,52786,4219085,432571,79.92810593718032,13612.0,5853.2,203.8,65.4,0.8600058771672053,0.0048045841904202176,6446.2,0.47356744049368205
2015,DE,Industrial,8.28,858,2430122,201235,2832.310023310023,13612.0,5853.2,203.8,65.4,0.8600058771672053,0.0048045841904202176,6446.2,0.47356744049368205
2015,DE,Residential,13.42,413445,4848998,650835,11.728278247408966,13612.0,5853.2,203.8,65.4,0.8600058771672053,0.0048045841904202176,6446.2,0.47356744049368205
2015,DE,Transportation,0.0,0,0,0,,13612.0,5853.2,203.8,65.4,0.8600058771672053,0.0048045841904202176,6446.2,0.47356744049368205
2015,FL,Commercial,9.5,1183241,95847051,9106202,81.00382846774241,234543.2,9783.8,102501.8,1153.0,0.08342855388687456,0.004915938726852878,106579.2,0.4544118098499551
2015,FL,Industrial,8.22,19457,16897415,1388136,868.4491442668449,234543.2,9783.8,102501.8,1153.0,0.08342855388687456,0.004915938726852878,106579.2,0.4544118098499551
2015,FL,Residential,11.58,8963967,122759472,14216590,13.694770630012359,234543.2,9783.8,102501.8,1153.0,0.08342855388687456,0.004915938726852878,106579.2,0.4544118098499551
2015,FL,Transportation,8.92,2,95460,8515,47730.0,234543.2,9783.8,102501.8,1153.0,0.08342855388687456,0.004915938726852878,106579.2,0.4544118098499551
2015,GA,Commercial,9.89,560950,47151316,4662637,84.05618326054015,145210.4,13137.6,56547.4,2207.4,0.18094571738663348,0.015201390534011339,54381.799999999996,0.374503479089652
2015,GA,Industrial,5.87,20685,32134396,1887035,1553.512013536379,145210.4,13137.6,56547.4,2207.4,0.18094571738663348,0.015201390534011339,54381.799999999996,0.374503479089652
2015,GA,Residential,11.54,4191209,56421650,6511155,13.461903236035235,145210.4,13137.6,56547.4,2207.4,0.18094571738663348,0.015201390534011339,54381.799999999996,0.374503479089652
2015,GA,Transportation,5.27,1,170853,9004,170853.0,145210.4,13137.6,56547.4,2207.4,0.18094571738663348,0.015201390534011339,54381.799999999996,0.374503479089652
2015,HI,Commercial,26.93,60631,3174462,854791,52.35707806237733,10694.8,722.8,3470.6,585.6,0.1351684930994502,0.05475558215207391,4095.2,0.3829150615252272
2015,HI,Industrial,23.06,740,3695554,852083,4993.991891891892,10694.8,722.8,3470.6,585.6,0.1351684930994502,0.05475558215207391,4095.2,0.3829150615252272
2015,HI,Residential,29.6,428339,2641336,781896,6.166461611013706,10694.8,722.8,3470.6,585.6,0.1351684930994502,0.05475558215207391,4095.2,0.3829150615252272
2015,HI,Transportation,0.0,0,0,0,,10694.8,722.8,3470.6,585.6,0.1351684930994502,0.05475558215207391,4095.2,0.3829150615252272
2015,IA,Commercial,8.92,227544,12071781,1076729,53.052512920577996,67415.2,6328.8,25980.0,12268.4,0.18775587701289917,0.18198269826389302,19900.2,0.2951886221504943
2015,IA,Industrial,5.9,7645,21289184,1255122,2784.719947678221,67415.2,6328.8,25980.0,12268.4,0.18775587701289917,0.18198269826389302,19900.2,0.2951886221504943
2015,IA,Residential,11.63,1356600,13786328,1603951,10.162411912133274,67415.2,6328.8,25980.0,12268.4,0.18775587701289917,0.18198269826389302,19900.2,0.2951886221504943
2015,IA,Transportation,0.0,0,0,0,,67415.2,6328.8,25980.0,12268.4,0.18775587701289917,0.18198269826389302,19900.2,0.2951886221504943
2015,ID,Commercial,7.8,106451,6263642,488546,58.8406121126152,19793.6,2917.2,6710.0,2067.0,0.29476194325438526,0.10442769380001618,2315.0000000000005,0.11695699620079221
2015,ID,Industrial,6.6,27531,8740479,576477,317.47771602920346,19793.6,2917.2,6710.0,2067.0,0.29476194325438526,0.10442769380001618,2315.0000000000005,0.11695699620079221
2015,ID,Residential,9.93,701447,8054693,799700,11.482967351774262,19793.6,2917.2,6710.0,2067.0,0.29476194325438526,0.10442769380001618,2315.0000000000005,0.11695699620079221
2015,ID,Transportation,0.0,0,0,0,,19793.6,2917.2,6710.0,2067.0,0.29476194325438526,0.10442769380001618,2315.0000000000005,0.11695699620079221
2015,IL,Commercial,9.02,603187,50319815,4540480,83.42324188021294,182129.6,80511.2,8407.4,7665.200000000001,0.8841088982790276,0.04208651421844665,59550.99999999999,0.32697046498756926
2015,IL,Industrial,6.67,5997,43130671,2875406,7192.041187260297,182129.6,80511.2,8407.4,7665.200000000001,0.8841088982790276,0.04208651421844665,59550.99999999999,0.32697046498756926
2015,IL,Residential,12.5,5172653,44645638,5581101,8.631090854151632,182129.6,80511.2,8407.4,7665.200000000001,0.8841088982790276,0.04208651421844665,59550.99999999999,0.32697046498756926
2015,IL,Transportation,6.81,3,523846,35653,174615.33333333334,182129.6,80511.2,8407.4,7665.200000000001,0.8841088982790276,0.04208651421844665,59550.99999999999,0.32697046498756926
2015,IN,Commercial,9.78,350474,24021689,2349168,68.54057362315037,105297.6,4127.4,44269.0,3738.2,0.0783949491726307,0.03550128397988178,47286.200000000004,0.4490719636534926
2015,IN,Industrial,6.86,18213,48030120,3294957,2637.1339153352,105297.6,4127.4,44269.0,3738.2,0.0783949491726307,0.03550128397988178,47286.200000000004,0.4490719636534926
2015,IN,Residential,11.57,2804861,32441693,3753084,11.56623911131425,105297.6,4127.4,44269.0,3738.2,0.0783949491726307,0.03550128397988178,47286.200000000004,0.4490719636534926
2015,IN,Transportation,9.92,1,21016,2085,21016.0,105297.6,4127.4,44269.0,3738.2,0.0783949491726307,0.03550128397988178,47286.200000000004,0.4490719636534926
2015,KS,Commercial,10.1,228411,15380339,1553019,67.33624475178516,57399.2,6586.8,21969.8,7149.8,0.2295084252045325,0.12456271167542406,19166.2,0.3339105771509011
2015,KS,Industrial,7.61,24155,11227106,854187,464.79428689712273,57399.2,6586.8,21969.8,7149.8,0.2295084252045325,0.12456271167542406,19166.2,0.3339105771509011
2015,KS,Residential,12.34,1231830,13241682,1634552,10.749601811938335,57399.2,6586.8,21969.8,7149.8,0.2295084252045325,0.12456271167542406,19166.2,0.3339105771509011
2015,KS,Transportation,0.0,0,0,0,,57399.2,6586.8,21969.8,7149.8,0.2295084252045325,0.12456271167542406,19166.2,0.3339105771509011
2015,KY,Commercial,9.44,299462,19589209,1848262,65.41467364807555,80242.0,1657.0,38313.4,104.6,0.0413000672964283,0.0013035567408589018,38307.0,0.47739338501034373
2015,KY,Industrial,5.48,7392,30281328,1660850,4096.5,80242.0,1657.0,38313.4,104.6,0.0413000672964283,0.0013035567408589018,38307.0,0.47739338501034373
